word,tfidf_score,semantic_position,frequency,relative_frequency,sentiment_label,sentiment_score
mild recession,0.05296346168108138,0.3004009447123055,68,0.003235322104862499,Negative,0.9983202815055847
growth stock,0.05287332546128942,0.48697281936622705,66,0.003140165572366543,Neutral,0.8915026187896729
policy support,0.05273137066037239,0.48567215370934924,67,0.003187743838614521,Neutral,0.9972896575927734
risky asset,0.05237052067050768,0.8742814724143453,66,0.003140165572366543,Negative,0.8116026520729065
global gdp,0.05167100387487932,0.3389748760596175,66,0.003140165572366543,Neutral,0.9857349991798401
presidential election,0.051577027933075746,0.47856876814631666,65,0.003092587306118565,Neutral,0.9938230514526367
oil price,0.05115729989439112,0.4640560152890325,65,0.003092587306118565,Neutral,0.9936105608940125
inflation target,0.05078353519564381,0.1615944730651726,64,0.0030450090398705873,Neutral,0.9990857839584351
core inflation,0.0505642071936495,0.14859086610405847,63,0.0029974307736226093,Neutral,0.9440672993659973
rate rise,0.05037026451140049,0.13890316004187386,64,0.0030450090398705873,Neutral,0.639593780040741
attractive yield,0.0490609848280518,0.4555780179702952,62,0.0029498525073746312,Positive,1.0
private credit,0.04905174714738129,0.7561805982497115,60,0.0028546959748786756,Neutral,0.9897116422653198
fiscal monetary,0.04881649558669276,0.2988335807946164,61,0.002902274241126653,Neutral,0.9804283976554871
rate volatility,0.048676391956038435,0.39926039380021094,61,0.002902274241126653,Neutral,0.9741840362548828
growth rate,0.04840305698334801,0.13479518637512455,61,0.002902274241126653,Neutral,0.9982427358627319
monetary fiscal,0.04840305698334801,0.28910927434243294,61,0.002902274241126653,Neutral,0.958130955696106
fund rate,0.04801622516723879,0.41471027477843564,60,0.0028546959748786756,Neutral,0.9997872710227966
europe japan,0.04774288937135724,0.5384652556094983,60,0.0028546959748786756,Neutral,0.9983000159263611
trade tension,0.047215954747784804,0.542261329342684,59,0.0028071177086306976,Neutral,0.9902526140213013
slower growth,0.04708044467879127,0.18344792942101024,59,0.0028071177086306976,Negative,0.9998852014541626
rest world,0.046888066512953235,0.6151425843542061,56,0.002664382909886764,Neutral,0.9992421865463257
consumer spending,0.046415684328330827,0.4263344479059983,58,0.0027595394423827195,Neutral,0.9750354290008545
major bank,0.04440710319166616,0.6097583859752572,55,0.002616804643638786,Neutral,0.9978786706924438
government bond yield,0.04440710319166616,0.4257915377366129,55,0.002616804643638786,Neutral,0.9999743700027466
inflation expectation,0.0437326667704241,0.23783449223309758,54,0.002569226377390808,Neutral,0.987644374370575
developed economy,0.04305570038873972,0.4089718143386906,53,0.0025216481111428298,Neutral,0.968454897403717
inflationary pressure,0.04305570038873972,0.14709351998729847,53,0.0025216481111428298,Negative,0.9996022582054138
cutting rate,0.04279021943001956,0.31974044798087464,52,0.002474069844894852,Positive,0.9193328619003296
hedge fund,0.04239856610833622,0.6884197229030887,51,0.002426491578646874,Neutral,0.999129593372345
tax cut,0.04239856610833622,0.4056985145052423,51,0.002426491578646874,Positive,0.718235194683075
global gdp growth,0.0423761563377783,0.20866250101708406,52,0.002474069844894852,Neutral,0.9471054077148438
fed ecb,0.041693985075274095,0.5641679434426636,51,0.002426491578646874,Neutral,0.999897837638855
china growth,0.041693985075274095,0.2829915952724672,51,0.002426491578646874,Positive,0.9999947547912598
yield rise,0.041693985075274095,0.2857333465540955,51,0.002426491578646874,Positive,0.9997935891151428
fed cut,0.041144441759634186,0.4309161043405245,50,0.002378913312398896,Neutral,0.545802891254425
cash flow,0.03990453280784585,0.5535196041996127,48,0.0022837567799029405,Neutral,0.9996050000190735
fed fund,0.039766433988286554,0.5323729651057909,48,0.0022837567799029405,Neutral,0.9989449381828308
inflation fall,0.039631182770961365,0.08646574594341999,48,0.0022837567799029405,Neutral,0.7374054789543152
bank england,0.039631182770961365,0.6084309329297192,48,0.0022837567799029405,Neutral,0.9992009997367859
local currency,0.03935248439480004,0.46275284419213925,47,0.0022361785136549624,Neutral,0.9998670816421509
corporate credit,0.03935248439480004,0.7818919755016634,47,0.0022361785136549624,Neutral,0.9953098893165588
private equity,0.03935248439480004,0.8950749732419403,47,0.0022361785136549624,Neutral,0.9994788765907288
major economy,0.03893796661353058,0.44614910104888544,47,0.0022361785136549624,Neutral,0.799961268901825
bank target,0.03824184394085228,0.5748184058416348,46,0.0021886002474069844,Neutral,0.9997373223304749
bank policy,0.03824184394085228,0.527529855010001,46,0.0021886002474069844,Neutral,0.9998019337654114
default rate,0.0375488331383032,0.35121741024134356,44,0.0020934437149110288,Neutral,0.8994098901748657
global inflation,0.037542751613459206,0.1068372738035655,45,0.0021410219811590064,Neutral,0.7621875405311584
coming quarter,0.037542751613459206,0.4166048424056028,45,0.0021410219811590064,Neutral,0.9999185800552368
interest rate cut,0.037542751613459206,0.3021040441437588,45,0.0021410219811590064,Neutral,0.43153372406959534
recession europe,0.03725546614264433,0.3229952412837632,41,0.0019507089161670949,Negative,0.9999773502349854
easing cycle,0.03684062368874897,0.255394211619045,44,0.0020934437149110288,Negative,0.6600590944290161
lower interest rate,0.03684062368874897,0.34002244970526024,44,0.0020934437149110288,Negative,0.38211020827293396
growth prospect,0.03684062368874897,0.42329557341705043,44,0.0020934437149110288,Positive,0.9993071556091309
lower interest,0.03684062368874897,0.48485877304878183,44,0.0020934437149110288,Negative,0.5705333352088928
fed rate,0.03684062368874897,0.22176238161502634,44,0.0020934437149110288,Neutral,0.9997268319129944
policy uncertainty,0.03684062368874897,0.5099991249081353,44,0.0020934437149110288,Negative,0.9948193430900574
grade yield,0.03613539123014155,0.42710033527823094,43,0.0020458654486630507,Neutral,0.9997789263725281
commodity price,0.03613539123014155,0.4441438457300183,43,0.0020458654486630507,Neutral,0.9987853169441223
lower rate,0.03613539123014155,0.28196136481827094,43,0.0020458654486630507,Neutral,0.9194322228431702
defensive sector,0.03598738006569143,0.6557950195055737,42,0.0019982871824150727,Positive,0.9084638357162476
growth global,0.035577801293500216,0.29475270268299614,25,0.001189456656199448,Positive,0.9999895095825195
european bank,0.03542698209851686,0.6007616917491243,42,0.0019982871824150727,Neutral,0.9985430240631104
avoid recession,0.03542698209851686,0.343209762523899,42,0.0019982871824150727,Positive,0.9940985441207886
growth europe,0.035425493412110105,0.29072827582791827,36,0.0017128175849272054,Positive,0.98548823595047
bond equity,0.03527607482538089,0.893168547423977,37,0.0017603958511751832,Neutral,0.9991269707679749
bond return,0.03502366540230107,0.6664785087323164,40,0.0019031306499191168,Neutral,0.9988327622413635
risk recession,0.03498868542432798,0.4545746479401122,39,0.001855552383671139,Negative,0.9971174001693726
growth china,0.03498868542432798,0.29987972334199237,39,0.001855552383671139,Positive,0.9994564652442932
growth euro,0.03486521344698623,0.26337489428967353,34,0.0016176610524312495,Neutral,0.6128095388412476
asset allocation,0.03485033605083753,0.7704539926373457,41,0.0019507089161670949,Neutral,0.9999916553497314
monetary tightening,0.03471532072382768,0.2884726636785653,41,0.0019507089161670949,Negative,0.9890233278274536
political risk,0.03471532072382768,0.6151673794709439,41,0.0019507089161670949,Negative,0.9989050626754761
fed policy,0.03471532072382768,0.36048930222101283,41,0.0019507089161670949,Neutral,0.9987772107124329
japanese equity,0.03471532072382768,0.8181943205823299,41,0.0019507089161670949,Neutral,0.9998204112052917
health care,0.03441568275646916,0.544927476875743,40,0.0019031306499191168,Neutral,0.987354576587677
hard landing,0.034273695300658505,0.5508126185533333,40,0.0019031306499191168,Neutral,0.994809627532959
risk growth,0.034273695300658505,0.5298378262186023,38,0.0018079741174231612,Neutral,0.7395333647727966
large cap,0.034135302853002904,0.5084031126473001,40,0.0019031306499191168,Neutral,0.994378387928009
recession euro,0.034135302853002904,0.3303282513927625,39,0.001855552383671139,Negative,0.9999158382415771
growth expectation,0.03400032785447564,0.3759642857901399,40,0.0019031306499191168,Positive,0.8131369948387146
policy tightening,0.03400032785447564,0.35862715535416945,40,0.0019031306499191168,Neutral,0.662765622138977
price pressure,0.03400032785447564,0.4395536970657122,40,0.0019031306499191168,Negative,0.9993119239807129
investment grade yield,0.03400032785447564,0.5298348756764808,40,0.0019031306499191168,Neutral,0.9998735189437866
elevated inflation,0.03400032785447564,0.11570550026104598,40,0.0019031306499191168,Negative,0.9932928085327148
lower inflation,0.03384344488782703,0.07544329630404634,35,0.0016652393186792273,Positive,0.9401223063468933
rate inflation,0.033752167474020954,0.011218574540983905,30,0.0014273479874393378,Neutral,0.9214935302734375
equity risk,0.033555290687557436,0.9367885755115417,37,0.0017603958511751832,Neutral,0.613640546798706
china reopening,0.033555290687557436,0.5525491181603992,39,0.001855552383671139,Neutral,0.9703654050827026
overweight equity,0.03328192028167783,0.7919887090846913,39,0.001855552383671139,Positive,0.9981149435043335
growth slows,0.03328192028167783,0.17790434650628323,39,0.001855552383671139,Negative,0.6461555361747742
return equity,0.032975664249677614,0.9011567764275195,35,0.0016652393186792273,Neutral,0.9976765513420105
global trade,0.03283338413805327,0.50310130764162,38,0.0018079741174231612,Neutral,0.998538613319397
forecast global,0.03256001053562558,0.40124768489262674,38,0.0018079741174231612,Neutral,0.9901255369186401
quantitative tightening,0.03256001053562558,0.42270936411080573,38,0.0018079741174231612,Neutral,0.9955014586448669
cyclical sector,0.03256001053562558,0.49329029831809146,38,0.0018079741174231612,Negative,0.5009620785713196
upward pressure,0.03256001053562558,0.428507850598394,38,0.0018079741174231612,Negative,0.989517867565155
energy price,0.03210788361152821,0.39342099870735303,37,0.0017603958511751832,Neutral,0.9973926544189453
investment grade credit,0.03196934771336766,0.7823630022798156,37,0.0017603958511751832,Neutral,0.9791802763938904
cut interest,0.03196934771336766,0.4882497283479956,36,0.0017128175849272054,Negative,0.9912403225898743
cut interest rate,0.03196934771336766,0.32963214608384644,36,0.0017128175849272054,Neutral,0.7486908435821533
grade credit,0.03196934771336766,0.6275912998573545,37,0.0017603958511751832,Neutral,0.9279949069023132
dollar weakness,0.03183450654973397,0.45471511301796147,37,0.0017603958511751832,Negative,0.9999618530273438
lower growth,0.03183450654973397,0.24389552808933404,37,0.0017603958511751832,Negative,0.9999934434890747
geopolitical tension,0.03183450654973397,0.45139622425794423,37,0.0017603958511751832,Negative,0.9858940839767456
bond attractive,0.03183450654973397,0.7007371566184294,37,0.0017603958511751832,Positive,0.9996174573898315
corporate profit,0.03183450654973397,0.6641873583781247,37,0.0017603958511751832,Neutral,0.9923804998397827
valuation attractive,0.031668163163212616,0.6643897302581775,36,0.0017128175849272054,Positive,1.0
investor consider,0.031105311288682047,0.8527859885088569,36,0.0017128175849272054,Neutral,0.955369234085083
diversification benefit,0.031105311288682047,0.6911059702255092,36,0.0017128175849272054,Positive,0.9999997615814209
bank japan,0.031105311288682047,0.6106240161119275,36,0.0017128175849272054,Neutral,0.9986276626586914
inflation growth,0.03093567076101115,0.013175683684909845,31,0.0014749262536873156,Neutral,0.9527652263641357
yield fall,0.03064570722701344,0.3484078176276559,35,0.0016652393186792273,Neutral,0.6667460799217224
risk inflation,0.03050917442253062,0.31744081170862626,30,0.0014273479874393378,Neutral,0.8211410641670227
weaker growth,0.030507061766112953,0.22798542817193437,34,0.0016176610524312495,Negative,0.9999896287918091
sovereign bond,0.030507061766112953,0.6807948579605536,35,0.0016652393186792273,Neutral,0.9982902407646179
bank tightening,0.030372322335229383,0.42381953741812334,35,0.0016652393186792273,Neutral,0.9764427542686462
tighter monetary,0.030372322335229383,0.3284638125698086,35,0.0016652393186792273,Negative,0.9525911211967468
monetary easing,0.030372322335229383,0.2736038430547322,35,0.0016652393186792273,Positive,0.6109939217567444
fed hike,0.030372322335229383,0.34453433038550485,35,0.0016652393186792273,Neutral,0.921383798122406
business cycle,0.030372322335229383,0.46979159397947867,35,0.0016652393186792273,Neutral,0.999561607837677
investment opportunity,0.030372322335229383,0.7681980394623913,35,0.0016652393186792273,Positive,0.9999687671661377
inflation bank,0.030372322335229383,0.258648561318699,35,0.0016652393186792273,Neutral,0.9932827949523926
bad news,0.02977011559195591,0.49004474615903526,34,0.0016176610524312495,Negative,0.9999767541885376
stock bond,0.02977011559195591,0.7907942954476321,34,0.0016176610524312495,Neutral,0.998847484588623
skewed downside,0.0296354314299383,0.49039216713707273,34,0.0016176610524312495,Negative,0.9103701114654541
fiscal support,0.0296354314299383,0.3950562184459026,34,0.0016176610524312495,Neutral,0.9996089339256287
downward pressure,0.0296354314299383,0.45251131866827343,34,0.0016176610524312495,Negative,0.9999135732650757
policy easing,0.0296354314299383,0.2977578714822274,34,0.0016176610524312495,Positive,0.8265820145606995
precious metal,0.029311092806386618,0.5553094900655132,33,0.0015700827861832715,Neutral,0.9987962245941162
yield bond,0.029192042086974537,0.5015745097853641,25,0.001189456656199448,Neutral,0.9998745918273926
fed fund rate,0.02902914956627823,0.3324446423745437,33,0.0015700827861832715,Neutral,0.9998587369918823
risk appetite,0.02889452395689839,0.7051291879659808,33,0.0015700827861832715,Neutral,0.9984545707702637
hiking cycle,0.02889452395689839,0.43956630909221067,33,0.0015700827861832715,Neutral,0.8998786807060242
asset price,0.02889452395689839,0.6832217276979086,33,0.0015700827861832715,Neutral,0.9998904466629028
curve steepen,0.02889452395689839,0.27282672670400276,33,0.0015700827861832715,Neutral,0.7322189807891846
tail risk,0.02889452395689839,0.6276713035919823,33,0.0015700827861832715,Neutral,0.7186167240142822
growth momentum,0.02886797031382543,0.3801346245818171,32,0.0015225045199352936,Positive,1.0
growth euro zone,0.028714517103558233,0.2837187755737595,28,0.001332191454943382,Positive,0.951270341873169
inflation pressure,0.028422877872859752,0.1403223689044863,32,0.0015225045199352936,Negative,0.9995550513267517
energy transition,0.028149478367300102,0.3235848099736096,32,0.0015225045199352936,Neutral,0.9954404830932617
dollar weaken,0.028149478367300102,0.36342967221435785,32,0.0015225045199352936,Negative,0.9353533387184143
political uncertainty,0.028149478367300102,0.5097030634876186,32,0.0015225045199352936,Negative,0.9988253712654114
financial crisis,0.028149478367300102,0.5329145138491047,32,0.0015225045199352936,Negative,0.9997956156730652
yield move,0.028149478367300102,0.39287478476257065,32,0.0015225045199352936,Neutral,0.9979155659675598
equity volatility,0.027673570876273926,0.8008155606633096,31,0.0014749262536873156,Neutral,0.9761224389076233
equity credit,0.027534662939332884,0.9552457130104645,30,0.0014273479874393378,Neutral,0.9960961937904358
stretched valuation,0.027400165531181304,0.47462934182993566,31,0.0014749262536873156,Negative,0.9311023950576782
advanced economy,0.027400165531181304,0.47808439920717377,31,0.0014749262536873156,Positive,0.8780745267868042
growth lower,0.027400165531181304,0.2080685226875742,31,0.0014749262536873156,Negative,0.9996854066848755
hike rate,0.027400165531181304,0.18508026112525905,31,0.0014749262536873156,Neutral,0.6040529012680054
global recovery,0.027400165531181304,0.49419349159749826,31,0.0014749262536873156,Positive,0.9999856948852539
profit margin,0.02678087504155541,0.6784699202023509,30,0.0014273479874393378,Neutral,0.7970954775810242
ecb cut,0.02664644800580602,0.5561519303918513,30,0.0014273479874393378,Neutral,0.9922441840171814
persistent inflation,0.02664644800580602,0.10711435177252793,30,0.0014273479874393378,Neutral,0.5143897533416748
inflation interest,0.02664644800580602,0.226946948322942,30,0.0014273479874393378,Neutral,0.9947400689125061
inflation moderate,0.02664644800580602,0.07777675557994262,30,0.0014273479874393378,Neutral,0.8903700709342957
inflation interest rate,0.02664644800580602,0.13963561493346138,30,0.0014273479874393378,Neutral,0.9959361553192139
fed easing,0.02664644800580602,0.30743334082995155,30,0.0014273479874393378,Negative,0.42797666788101196
real income,0.02664644800580602,0.5841690758629908,30,0.0014273479874393378,Neutral,0.9948607087135315
risk investor,0.026360245399613604,0.8934859560626836,25,0.001189456656199448,Negative,0.9128944277763367
equity investor,0.02630572314474271,0.9762506706713743,26,0.001237034922447426,Neutral,0.9992795586585999
growth corporate,0.026161598096904295,0.4490106108478974,27,0.001284613188695404,Neutral,0.9967323541641235
developed emerging,0.0258881792068369,0.5218660288875521,29,0.0013797697211913598,Neutral,0.994642972946167
risk premium,0.0258881792068369,0.7319430817154593,29,0.0013797697211913598,Neutral,0.999755322933197
tighter monetary policy,0.0258881792068369,0.2469971196350468,29,0.0013797697211913598,Negative,0.9953763484954834
rate differential,0.0258881792068369,0.2664912504953808,29,0.0013797697211913598,Neutral,0.9999523162841797
rising inflation,0.0258881792068369,0.057672499583173886,29,0.0013797697211913598,Neutral,0.5616357326507568
monetary fiscal policy,0.0258881792068369,0.2501880578134752,29,0.0013797697211913598,Neutral,0.9981149435043335
inflation fed,0.0258881792068369,0.09807378679710294,29,0.0013797697211913598,Neutral,0.9977994561195374
recession inflation,0.02569310887605326,0.1054309464297436,24,0.0011418783899514702,Negative,0.9193254113197327
cut fed,0.02554303682610272,0.3842417231978918,25,0.001189456656199448,Neutral,0.7914984822273254
growth risk,0.02539862924319986,0.4180173390393627,26,0.001237034922447426,Negative,0.994866132736206
inflation elevated,0.02525947402459725,0.11079479966207317,27,0.001284613188695404,Negative,0.8224089741706848
decline inflation,0.02525947402459725,0.05992712982487791,27,0.001284613188695404,Neutral,0.5971233248710632
europe recession,0.02525947402459725,0.31824194025380514,27,0.001284613188695404,Negative,0.9999861717224121
monetary stimulus,0.025125202465613453,0.3321123901207082,28,0.001332191454943382,Positive,0.5401495099067688
trade policy,0.025125202465613453,0.48740864051988825,28,0.001332191454943382,Neutral,0.9998043179512024
corporate earnings growth,0.025125202465613453,0.5709770314584641,28,0.001332191454943382,Positive,0.9535062909126282
bund yield,0.025125202465613453,0.40460254021008574,28,0.001332191454943382,Neutral,0.9999839067459106
rate fall,0.025125202465613453,0.23002716337994714,28,0.001332191454943382,Neutral,0.7099573016166687
deeper recession,0.025125202465613453,0.269058653868999,28,0.001332191454943382,Negative,0.9948720335960388
wage growth,0.025125202465613453,0.2155560294510654,28,0.001332191454943382,Positive,0.8036209940910339
going forward,0.025125202465613453,0.5081716368735782,28,0.001332191454943382,Neutral,0.9997630715370178
global bond,0.025125202465613453,0.6099326437536431,28,0.001332191454943382,Neutral,0.9980754852294922
core bond,0.024775497844765647,0.6285274950592395,27,0.001284613188695404,Neutral,0.9994944334030151
international equity,0.024491535341657007,0.8285786680287136,26,0.001237034922447426,Neutral,0.9961017370223999
bond investor,0.024491535341657007,0.8389302332964534,26,0.001237034922447426,Neutral,0.9995540976524353
technology sector,0.024491535341657007,0.5152704650447579,26,0.001237034922447426,Neutral,0.9925020933151245
policy normalization,0.024357349952290205,0.5039677674679229,27,0.001284613188695404,Neutral,0.99273282289505
equity bond,0.024357349952290205,0.9027114518886297,27,0.001284613188695404,Neutral,0.9996411800384521
yield curve steepen,0.024357349952290205,0.2512091317317926,27,0.001284613188695404,Neutral,0.46255505084991455
industrial metal,0.024357349952290205,0.5352131627277628,27,0.001284613188695404,Neutral,0.9951047897338867
yield attractive,0.024357349952290205,0.46535238918205873,27,0.001284613188695404,Positive,0.9999998807907104
global real,0.024154144697355797,0.49853218732233406,26,0.001237034922447426,Neutral,0.9790368676185608
return bond,0.024154144697355797,0.6868753617590614,22,0.0010467218574555144,Neutral,0.9989597797393799
accommodative monetary,0.02371853419566681,0.4330689002699999,25,0.001189456656199448,Neutral,0.9745309948921204
emerging debt,0.02371853419566681,0.5326622209670603,25,0.001189456656199448,Neutral,0.9990054965019226
communication service,0.02371853419566681,0.6032160261248924,26,0.001237034922447426,Neutral,0.9954657554626465
opportunity investor,0.02371853419566681,0.8544347103414399,25,0.001189456656199448,Neutral,0.9678441286087036
growth recession,0.02371853419566681,0.20119675090939876,25,0.001189456656199448,Negative,0.9998509883880615
growth equity,0.023702619185500137,0.5821791273591745,19,0.0009039870587115806,Neutral,0.9913342595100403
artificial intelligence,0.023584441440114155,0.559379816576008,26,0.001237034922447426,Neutral,0.7111571431159973
falling inflation,0.023584441440114155,0.10222469742561296,26,0.001237034922447426,Negative,0.9913195967674255
fiscal spending,0.023584441440114155,0.350112216332851,26,0.001237034922447426,Neutral,0.9999632835388184
couple year,0.023584441440114155,0.485684129697649,26,0.001237034922447426,Neutral,0.9998300075531006
bank easing,0.023584441440114155,0.3764292422462559,26,0.001237034922447426,Neutral,0.9952720999717712
consumer staple,0.023584441440114155,0.5462560993048811,26,0.001237034922447426,Neutral,0.9989699125289917
credit risk,0.023584441440114155,0.7614547405905339,26,0.001237034922447426,Negative,0.9926779270172119
support growth,0.023584441440114155,0.3512564430431194,26,0.001237034922447426,Positive,0.9999996423721313
swiss franc,0.023584441440114155,0.5835200594717522,26,0.001237034922447426,Neutral,0.999821126461029
valuation stretched,0.023584441440114155,0.46464215203672027,26,0.001237034922447426,Negative,0.9961284399032593
rate bond,0.02322513913207288,0.43083062610716955,22,0.0010467218574555144,Neutral,0.9993590712547302
bank cut,0.02322513913207288,0.47848570898897763,25,0.001189456656199448,Neutral,0.9964906573295593
recovery global,0.023079739271272565,0.5472286746938649,23,0.0010943001237034922,Positive,0.9999946355819702
accommodative monetary policy,0.022940275782190413,0.33561061606341197,24,0.0011418783899514702,Neutral,0.8244446516036987
currency dollar,0.022940275782190413,0.3877998697769906,24,0.0011418783899514702,Neutral,0.9997639060020447
europe china,0.022940275782190413,0.5019843138872125,24,0.0011418783899514702,Neutral,0.9992033839225769
income investor,0.022806282880448853,0.8604972599277397,25,0.001189456656199448,Neutral,0.9992751479148865
inflation control,0.022806282880448853,0.1251423869067841,25,0.001189456656199448,Positive,0.6929474472999573
government debt,0.022806282880448853,0.4991525420043907,25,0.001189456656199448,Neutral,0.9935187697410583
equity price,0.022806282880448853,0.8337536195399043,25,0.001189456656199448,Neutral,0.9998432397842407
terminal rate,0.022806282880448853,0.2817607517603571,25,0.001189456656199448,Neutral,0.9999958276748657
tightening cycle,0.022806282880448853,0.36291495626442194,25,0.001189456656199448,Neutral,0.5330662131309509
profit growth,0.022806282880448853,0.4295429435599483,25,0.001189456656199448,Positive,0.9770094752311707
rate increase,0.022806282880448853,0.17048925797740244,25,0.001189456656199448,Positive,0.999800980091095
equity outperform,0.022806282880448853,0.7767850023888437,25,0.001189456656199448,Positive,0.9999998807907104
yield level,0.022806282880448853,0.37144712508049726,25,0.001189456656199448,Neutral,0.999929666519165
attractive opportunity,0.022806282880448853,0.6436612725527412,25,0.001189456656199448,Positive,0.9999998807907104
bond yield rise,0.022806282880448853,0.35457508724004716,25,0.001189456656199448,Positive,0.9971254467964172
gdp growth slow,0.02250776558170507,0.15990995765663957,23,0.0010943001237034922,Negative,0.9999390840530396
recession recession,0.022441923160310875,0.30416751218014126,21,0.0009991435912075363,Negative,0.9999068975448608
municipal bond,0.022296133566789965,0.6430808379354733,24,0.0011418783899514702,Neutral,0.9991359114646912
