word,tfidf_score,semantic_position,frequency,relative_frequency,sentiment_label,sentiment_score
gdp growth slow,0.0582703962809278,0.7437260286474734,16,0.00285204991087344,Negative,0.9999390840530396
growth momentum,0.05804003489362403,0.5129436148263866,17,0.0030303030303030303,Positive,1.0
policy normalization,0.057222938268685096,0.220535986531924,18,0.0032085561497326204,Neutral,0.99273282289505
inflation moderate,0.057222938268685096,0.7968781327050263,18,0.0032085561497326204,Neutral,0.8903699517250061
inflation expectation,0.057222938268685096,0.775993875961672,18,0.0032085561497326204,Neutral,0.987644374370575
inflation elevated,0.057222938268685096,0.8608497741717018,18,0.0032085561497326204,Negative,0.8224089741706848
downside risk,0.057222938268685096,0.17159045657536603,18,0.0032085561497326204,Negative,0.9865698218345642
federal reserve,0.057222938268685096,0.49615980216215577,18,0.0032085561497326204,Neutral,0.9836519956588745
financial condition,0.057222938268685096,0.4393376284514013,18,0.0032085561497326204,Neutral,0.9345502257347107
solid earnings,0.057222938268685096,0.3396082489006706,18,0.0032085561497326204,Positive,1.0
weaker dollar,0.05462591519399909,0.5320600330045775,16,0.00285204991087344,Negative,0.9962278604507446
major bank,0.05461323151177025,0.2510014414027277,17,0.0030303030303030303,Neutral,0.9978786706924438
fed hike,0.05461323151177025,0.3658555137375885,17,0.0030303030303030303,Neutral,0.921383798122406
swiss franc,0.05461323151177025,0.25090540287943675,17,0.0030303030303030303,Neutral,0.999821126461029
fiscal policy,0.05461323151177025,0.5313067769685468,17,0.0030303030303030303,Neutral,0.9997177720069885
stretched valuation,0.05461323151177025,0.4791021712970932,17,0.0030303030303030303,Negative,0.9311025142669678
bond return,0.05276397226391769,0.2776448924417163,15,0.00267379679144385,Neutral,0.9988327622413635
total return,0.05196717942668088,0.24452810301276504,16,0.00285204991087344,Neutral,0.858053982257843
base effect,0.05196717942668088,0.2989338996445039,16,0.00285204991087344,Neutral,0.9992095232009888
treasury yield,0.05052322404730703,0.6047399159718492,15,0.00267379679144385,Neutral,0.9999896287918091
growth rising,0.049882179366465655,0.6988774125888764,14,0.0024955436720142605,Positive,0.9999995231628418
growth stock,0.049882179366465655,0.5544226506147459,15,0.00267379679144385,Neutral,0.8915026187896729
growth euro,0.049282522115028676,0.6961217409551532,15,0.00267379679144385,Neutral,0.6128095388412476
bank raise,0.049282522115028676,0.6234746621751898,15,0.00267379679144385,Neutral,0.7539063096046448
elevated inflation,0.049282522115028676,0.8600750898603592,15,0.00267379679144385,Negative,0.9932928085327148
rising cost,0.049282522115028676,0.5586227892020559,15,0.00267379679144385,Negative,0.7484790086746216
risk inflation,0.049282522115028676,0.7660938214678872,15,0.00267379679144385,Neutral,0.8211408853530884
return forecast,0.049282522115028676,0.370365178224982,15,0.00267379679144385,Neutral,0.8160675168037415
chain issue,0.049282522115028676,0.18432640604620187,15,0.00267379679144385,Negative,0.9996199607849121
base case,0.049282522115028676,0.19425965773027207,15,0.00267379679144385,Neutral,0.9997122883796692
supply chain issue,0.049282522115028676,0.2615612431676323,15,0.00267379679144385,Negative,0.9999717473983765
monetary fiscal,0.049282522115028676,0.6792930894838907,15,0.00267379679144385,Neutral,0.958130955696106
policy support,0.049282522115028676,0.23523462197329453,15,0.00267379679144385,Neutral,0.9972896575927734
inflation pressure,0.0477976757947492,0.8048772911810571,14,0.0024955436720142605,Negative,0.9995550513267517
equity europe,0.0471550091108199,0.17267274792025328,13,0.0023172905525846704,Neutral,0.9988189339637756
supply chain constraint,0.04655670074203461,0.29288513736467964,14,0.0024955436720142605,Negative,0.9998830556869507
chain constraint,0.04655670074203461,0.2155839905760522,14,0.0024955436720142605,Neutral,0.8594832420349121
real gdp growth,0.04655670074203461,0.767611619157381,14,0.0024955436720142605,Neutral,0.9260284304618835
global real,0.04502810807230601,0.25458414063542384,13,0.0023172905525846704,Neutral,0.9790368676185608
balance sheet,0.04502810807230601,0.39248186415755265,13,0.0023172905525846704,Neutral,0.9999489784240723
inflation risk,0.04438355609512426,0.8223344630334851,12,0.0021390374331550803,Negative,0.8789902925491333
bank raise rate,0.04378679417433276,0.724643381926758,13,0.0023172905525846704,Neutral,0.9810764789581299
deliver return,0.04378679417433276,0.180646902211849,13,0.0023172905525846704,Positive,0.9999988079071045
accommodative policy,0.04378679417433276,0.2527937832492064,13,0.0023172905525846704,Neutral,0.9076758027076721
uncertainty surrounding,0.04378679417433276,0.15986298204627922,13,0.0023172905525846704,Negative,0.9980218410491943
monetary tightening,0.04378679417433276,0.6209662310030117,13,0.0023172905525846704,Negative,0.9890233278274536
rise inflation,0.04378679417433276,0.926189862292069,13,0.0023172905525846704,Neutral,0.5679763555526733
consumer spending,0.04378679417433276,0.5122333792901862,13,0.0023172905525846704,Neutral,0.9750354290008545
supply constraint,0.04378679417433276,0.3749348106529256,13,0.0023172905525846704,Negative,0.9994327425956726
tightening monetary policy,0.04378679417433276,0.6125700042217608,13,0.0023172905525846704,Negative,0.8014578819274902
tightening monetary,0.04378679417433276,0.6166632956531215,13,0.0023172905525846704,Negative,0.8494731783866882
chain problem,0.04378679417433276,0.2113942304317891,13,0.0023172905525846704,Negative,0.9999736547470093
solid earnings growth,0.04378679417433276,0.5813717660754958,13,0.0023172905525846704,Positive,1.0
global recovery,0.04378679417433276,0.11439099836309974,13,0.0023172905525846704,Positive,0.9999856948852539
ongoing supply,0.04378679417433276,0.3300036501626714,13,0.0023172905525846704,Neutral,0.8834131956100464
pressure ease,0.04378679417433276,0.2570492542442194,13,0.0023172905525846704,Negative,0.7322377562522888
hike rate,0.04378679417433276,0.5999160746636738,13,0.0023172905525846704,Neutral,0.6040529012680054
good demand,0.04378679417433276,0.3326981842814039,13,0.0023172905525846704,Positive,1.0
growth expectation,0.04378679417433276,0.5989251802578965,13,0.0023172905525846704,Positive,0.8131369948387146
raise rate,0.04378679417433276,0.6782340330907386,13,0.0023172905525846704,Neutral,0.703959047794342
growth forecast,0.04156440745135939,0.6789239365521909,11,0.00196078431372549,Neutral,0.7418986558914185
supported solid,0.04096943639549932,0.2148208295657922,12,0.0021390374331550803,Positive,1.0
ongoing supply chain,0.04096943639549932,0.27856830125644544,12,0.0021390374331550803,Neutral,0.6408427953720093
policy mistake,0.04096943639549932,0.2117174526315691,12,0.0021390374331550803,Negative,0.5163435935974121
price pressure,0.04096943639549932,0.4716715878043883,12,0.0021390374331550803,Negative,0.9993119239807129
global gdp,0.04096943639549932,0.5573644200622403,12,0.0021390374331550803,Neutral,0.9857349991798401
profit growth,0.04096943639549932,0.6180857576096442,12,0.0021390374331550803,Positive,0.9770094752311707
bund yield,0.04096943639549932,0.40864195957015637,12,0.0021390374331550803,Neutral,0.9999839067459106
supported solid earnings,0.04096943639549932,0.35513433488208446,12,0.0021390374331550803,Positive,1.0
bond yield rise,0.04096943639549932,0.6039575712059515,12,0.0021390374331550803,Positive,0.9971254467964172
risk growth,0.04096943639549932,0.5349490616262239,12,0.0021390374331550803,Neutral,0.7395334839820862
hedge fund,0.0408634403296801,0.2567176573965043,11,0.00196078431372549,Neutral,0.999129593372345
increase inflation,0.0408634403296801,0.9474139887426101,11,0.00196078431372549,Negative,0.599864661693573
chinese government,0.03810070683041278,0.2141656248260017,11,0.00196078431372549,Neutral,0.997143566608429
zone japan,0.03810070683041278,0.061285268663982206,11,0.00196078431372549,Neutral,0.9986333250999451
accommodative monetary,0.03810070683041278,0.5719885387359762,11,0.00196078431372549,Neutral,0.9745309948921204
accommodative monetary policy,0.03810070683041278,0.5917785358495378,11,0.00196078431372549,Neutral,0.824444591999054
keep inflation,0.03810070683041278,0.863143032082818,11,0.00196078431372549,Neutral,0.8677880167961121
growth versus,0.03810070683041278,0.5882150359562599,11,0.00196078431372549,Neutral,0.9992635846138
inflation supply chain,0.03810070683041278,0.7828941276485225,11,0.00196078431372549,Neutral,0.9761431217193604
growth prospect,0.03810070683041278,0.5164844462837526,11,0.00196078431372549,Positive,0.9993071556091309
inflation supply,0.03810070683041278,0.8989707953429302,11,0.00196078431372549,Neutral,0.9860975742340088
euro zone japan,0.03810070683041278,0.176042111879879,11,0.00196078431372549,Neutral,0.9996978044509888
nominal growth,0.03810070683041278,0.7211913731876094,11,0.00196078431372549,Neutral,0.9892784953117371
oil price,0.03810070683041278,0.41036725468426094,11,0.00196078431372549,Neutral,0.9936105608940125
fiscal tightening,0.03810070683041278,0.586710359087978,11,0.00196078431372549,Neutral,0.9822163581848145
return global,0.03810070683041278,0.18756183672931212,11,0.00196078431372549,Positive,0.8794263005256653
supply bottleneck,0.03810070683041278,0.4277246516339372,11,0.00196078431372549,Negative,0.6273381114006042
gold dollar,0.03641899767557987,0.42984958179248073,10,0.0017825311942959,Neutral,0.9991511106491089
real interest,0.035766362152735265,0.309674063149405,10,0.0017825311942959,Neutral,0.9961036443710327
cycle inflation,0.035766362152735265,0.8294528141071027,9,0.0016042780748663102,Neutral,0.9894669651985168
real interest rate,0.035766362152735265,0.5554851643356905,10,0.0017825311942959,Neutral,0.9996022582054138
climate change,0.03517598150927846,0.31615488095693334,10,0.0017825311942959,Neutral,0.9806686043739319
support inflation,0.03517598150927846,0.8324924216923273,10,0.0017825311942959,Neutral,0.8894884586334229
curve flatten,0.03517598150927846,0.28766129612235436,10,0.0017825311942959,Neutral,0.9977995753288269
commodity price,0.03517598150927846,0.5230944356221328,10,0.0017825311942959,Neutral,0.9987853169441223
risk investor,0.03517598150927846,0.16991847592605203,10,0.0017825311942959,Negative,0.9128944277763367
volatility elevated,0.03517598150927846,0.38499286111861897,10,0.0017825311942959,Negative,0.8956769704818726
reasonable valuation,0.03517598150927846,0.40020770754333973,10,0.0017825311942959,Positive,0.786756157875061
corporate credit,0.03517598150927846,0.23471904224689547,10,0.0017825311942959,Neutral,0.9953098893165588
consumer staple,0.03517598150927846,0.22806049403574857,10,0.0017825311942959,Neutral,0.9989699125289917
growth elevated inflation,0.03517598150927846,0.9584186897171765,10,0.0017825311942959,Negative,0.7009387612342834
growth reasonable valuation,0.03517598150927846,0.6524480362189333,10,0.0017825311942959,Positive,0.9999632835388184
growth rate,0.03517598150927846,0.7886911683810951,10,0.0017825311942959,Neutral,0.9982427358627319
growth keeping,0.03517598150927846,0.5528944698648054,10,0.0017825311942959,Positive,0.9887068271636963
growth reasonable,0.03517598150927846,0.6130504177796943,10,0.0017825311942959,Positive,0.9998106360435486
policy risk,0.03517598150927846,0.2971757924395232,10,0.0017825311942959,Negative,0.7324999570846558
growth elevated,0.03517598150927846,0.5516796739743625,10,0.0017825311942959,Neutral,0.4895571768283844
growth euro zone,0.03517598150927846,0.5851681928507246,10,0.0017825311942959,Positive,0.9512704014778137
inflationary pressure,0.03517598150927846,0.7738217092569606,10,0.0017825311942959,Negative,0.9996022582054138
historical norm,0.03517598150927846,0.2752644339465236,10,0.0017825311942959,Neutral,0.9998553991317749
forecast point,0.03517598150927846,0.4271819883457106,10,0.0017825311942959,Neutral,0.9999326467514038
global inflation,0.03517598150927846,0.8470964555037486,10,0.0017825311942959,Neutral,0.7621875405311584
pace slowdown,0.03517598150927846,0.3844429351302464,10,0.0017825311942959,Negative,0.9671252965927124
overweight equity,0.03517598150927846,0.2625303226533381,10,0.0017825311942959,Positive,0.9981149435043335
europe asia,0.03517598150927846,0.09473303907738162,10,0.0017825311942959,Neutral,0.9994437098503113
fiscal spending,0.03517598150927846,0.5933151541880981,10,0.0017825311942959,Neutral,0.9999632835388184
small cap,0.03517598150927846,0.2604006000988782,10,0.0017825311942959,Neutral,0.9998158812522888
currency dollar,0.03517598150927846,0.5059468413010553,10,0.0017825311942959,Neutral,0.9997639060020447
tightening gradual,0.03517598150927846,0.32409884499027164,10,0.0017825311942959,Neutral,0.7656617760658264
supply chain problem,0.03517598150927846,0.28350350215668185,10,0.0017825311942959,Negative,0.9999970197677612
equity investor,0.03517598150927846,0.11458256007119039,10,0.0017825311942959,Neutral,0.9992795586585999
base metal,0.034178145065468915,0.20170109650283685,9,0.0016042780748663102,Neutral,0.9975659847259521
bond equity,0.03343372390610189,0.22977514125815598,7,0.0012477718360071302,Neutral,0.9991269707679749
growth equity,0.032777097908021885,0.494868338432936,8,0.00142602495543672,Neutral,0.9913342595100403
input cost,0.032777097908021885,0.4635094418253422,9,0.0016042780748663102,Neutral,0.9939109086990356
policy equity,0.032777097908021885,0.19302393956430922,8,0.00142602495543672,Neutral,0.9990936517715454
risky asset,0.03218972593746174,0.14483228167048012,9,0.0016042780748663102,Negative,0.8116026520729065
several major,0.03218972593746174,0.09348288131475757,9,0.0016042780748663102,Neutral,0.9635045528411865
weak china,0.03218972593746174,0.20121762834077822,9,0.0016042780748663102,Negative,0.9999970197677612
behind curve,0.03218972593746174,0.2723962809913502,9,0.0016042780748663102,Neutral,0.9992485642433167
supportive equity,0.03218972593746174,0.1427061932494172,9,0.0016042780748663102,Neutral,0.994462788105011
china credit,0.03218972593746174,0.18825824818635706,9,0.0016042780748663102,Neutral,0.9968818426132202
real return,0.03218972593746174,0.2903130840581084,9,0.0016042780748663102,Neutral,0.9562152624130249
recovery pandemic,0.03218972593746174,0.1246678178658665,9,0.0016042780748663102,Negative,0.8396415114402771
return equity,0.03218972593746174,0.22048492797863026,9,0.0016042780748663102,Neutral,0.9976765513420105
rising rate,0.03218972593746174,0.6761536230987691,9,0.0016042780748663102,Neutral,0.9103773832321167
slower earnings,0.03218972593746174,0.48769981027487985,9,0.0016042780748663102,Negative,0.9997418522834778
slower growth,0.03218972593746174,0.6438397765163326,9,0.0016042780748663102,Negative,0.9998852014541626
several major bank,0.03218972593746174,0.2500403533064919,9,0.0016042780748663102,Neutral,0.9993869066238403
slowdown china,0.03218972593746174,0.3645327241455488,9,0.0016042780748663102,Neutral,0.8853384256362915
downward pressure,0.03218972593746174,0.2514736720137749,9,0.0016042780748663102,Negative,0.9999135732650757
dollar strength,0.03218972593746174,0.5068849140050334,9,0.0016042780748663102,Positive,0.9999998807907104
developed china,0.03218972593746174,0.2573486051015082,9,0.0016042780748663102,Neutral,0.9973391890525818
ending dollar,0.03218972593746174,0.4383063850227634,9,0.0016042780748663102,Neutral,0.9999445676803589
price rise,0.03218972593746174,0.6186900002882942,9,0.0016042780748663102,Positive,0.8401371240615845
equity perform,0.03218972593746174,0.14831991769547523,9,0.0016042780748663102,Positive,0.8567532300949097
equity attractive,0.03218972593746174,0.19815858370607006,9,0.0016042780748663102,Positive,0.9999812841415405
energy transition,0.03218972593746174,0.4189520381706981,9,0.0016042780748663102,Neutral,0.9954404830932617
fed policy,0.03218972593746174,0.46104426724313763,9,0.0016042780748663102,Neutral,0.9987772107124329
interest rate rise,0.03218972593746174,0.7170141191546762,9,0.0016042780748663102,Positive,0.6341133117675781
monetary fiscal policy,0.03218972593746174,0.6899055667456955,9,0.0016042780748663102,Neutral,0.9981149435043335
inflation transitory,0.03218972593746174,0.755868341541233,9,0.0016042780748663102,Neutral,0.9580314755439758
inflation problem,0.03218972593746174,0.8905162444937396,9,0.0016042780748663102,Negative,0.9998971223831177
forecast treasury,0.03218972593746174,0.5101776631510541,9,0.0016042780748663102,Neutral,0.9999834299087524
french presidential,0.03218972593746174,0.17008307838629674,9,0.0016042780748663102,Neutral,0.9935424327850342
european equity perform,0.03218972593746174,0.1665798762404292,9,0.0016042780748663102,Neutral,0.5783604979515076
inflation policy,0.03218972593746174,0.8414041080742078,9,0.0016042780748663102,Neutral,0.9988565444946289
french presidential election,0.03218972593746174,0.18345925347683859,9,0.0016042780748663102,Neutral,0.9813781976699829
hike credit,0.03218972593746174,0.2940653891849895,9,0.0016042780748663102,Neutral,0.5946066379547119
active management,0.03218972593746174,0.1551235395268511,9,0.0016042780748663102,Neutral,0.9926275610923767
attractive yield,0.03218972593746174,0.448607964073157,9,0.0016042780748663102,Positive,1.0
asset return,0.03218972593746174,0.2688868036330918,9,0.0016042780748663102,Neutral,0.9911585450172424
asset purchase,0.03218972593746174,0.21405539505997304,9,0.0016042780748663102,Neutral,0.9827924370765686
allow inflation,0.03218972593746174,0.8601248947396012,9,0.0016042780748663102,Neutral,0.9131048917770386
worse outcome,0.03204794362181906,0.20922085585725986,8,0.00142602495543672,Negative,0.999417781829834
rest world,0.03204794362181906,0.0,8,0.00142602495543672,Neutral,0.9992421865463257
earnings expectation,0.03114445886720377,0.32995487773318455,8,0.00142602495543672,Neutral,0.8500227928161621
vaccination rate,0.03114445886720377,0.4079911183941157,8,0.00142602495543672,Neutral,0.9999078512191772
northern trust,0.03114445886720377,0.08413132663876205,8,0.00142602495543672,Neutral,0.9980449676513672
equity forecast,0.0297188656943128,0.3164144803423935,7,0.0012477718360071302,Neutral,0.9859893321990967
policy fiscal,0.0297188656943128,0.5094064602781998,7,0.0012477718360071302,Neutral,0.9997298121452332
growth surprise,0.0291351981404639,0.532040882733005,8,0.00142602495543672,Positive,0.9999969005584717
business cycle,0.0291351981404639,0.42048523446151453,8,0.00142602495543672,Neutral,0.999561607837677
growth compared,0.0291351981404639,0.6607270055328699,8,0.00142602495543672,Neutral,0.9996236562728882
growth solid,0.0291351981404639,0.44459886943768323,8,0.00142602495543672,Positive,1.0
yield yield,0.0291351981404639,0.5118459981257755,8,0.00142602495543672,Neutral,0.9998297691345215
aggressive tightening,0.0291351981404639,0.21985829503914076,8,0.00142602495543672,Negative,0.5135342478752136
stimulus fade,0.0291351981404639,0.2723102039246389,8,0.00142602495543672,Neutral,0.9455441832542419
slower pace,0.0291351981404639,0.3193044805413048,8,0.00142602495543672,Negative,0.6034806370735168
stock picking,0.0291351981404639,0.28920332196969745,8,0.00142602495543672,Neutral,0.9556072354316711
chain pressure,0.0291351981404639,0.26349563540335696,8,0.00142602495543672,Negative,0.9604983925819397
couple year,0.0291351981404639,0.24774767653108584,8,0.00142602495543672,Neutral,0.9998300075531006
risk stagflation,0.0291351981404639,0.3743372976757547,8,0.00142602495543672,Neutral,0.9361558556556702
china euro,0.0291351981404639,0.3808466364932739,8,0.00142602495543672,Neutral,0.9995449185371399
china investor,0.0291351981404639,0.1772930960025694,8,0.00142602495543672,Neutral,0.9991716146469116
global gdp growth,0.0291351981404639,0.7162170971300397,8,0.00142602495543672,Neutral,0.9471051692962646
global financials,0.0291351981404639,0.34559655467083694,8,0.00142602495543672,Neutral,0.9780006408691406
global pandemic,0.0291351981404639,0.2287198300654971,8,0.00142602495543672,Negative,0.8113941550254822
zone grow,0.0291351981404639,0.23246898346954564,8,0.00142602495543672,Positive,0.9999661445617676
canadian dollar,0.0291351981404639,0.4427043751743207,8,0.00142602495543672,Neutral,0.9993582367897034
supply chain pressure,0.0291351981404639,0.36562289668805303,8,0.00142602495543672,Negative,0.9999867677688599
bond purchase,0.0291351981404639,0.26519152316964945,8,0.00142602495543672,Neutral,0.9965084195137024
growth china,0.0291351981404639,0.5370776749519759,8,0.00142602495543672,Positive,0.9994564652442932
earnings cycle,0.0291351981404639,0.4766378274188719,8,0.00142602495543672,Neutral,0.9999686479568481
cyclical part,0.0291351981404639,0.2097192623881706,8,0.00142602495543672,Neutral,0.9859417080879211
secular bull,0.0291351981404639,0.22050363674946252,8,0.00142602495543672,Positive,0.9746719598770142
derail recovery,0.0291351981404639,0.11437109910012327,8,0.00142602495543672,Negative,0.9642907381057739
inflation bank,0.0291351981404639,0.7459002031992319,8,0.00142602495543672,Neutral,0.9932827949523926
inflation concern,0.0291351981404639,0.894724896549528,8,0.00142602495543672,Negative,0.9960578680038452
pricing power,0.0291351981404639,0.5352377413723866,8,0.00142602495543672,Positive,0.9999991655349731
rate policy,0.0291351981404639,0.5496391832632787,8,0.00142602495543672,Neutral,0.9998594522476196
point point,0.0291351981404639,0.19255137160054156,8,0.00142602495543672,Neutral,0.9999043941497803
forecast global,0.0291351981404639,0.39287731544371196,8,0.00142602495543672,Neutral,0.9901255369186401
move toward,0.0291351981404639,0.1501973814376162,8,0.00142602495543672,Neutral,0.999228835105896
euro yen,0.0291351981404639,0.3736230937771817,8,0.00142602495543672,Neutral,0.9999613761901855
euro zone grow,0.0291351981404639,0.38515524261570905,8,0.00142602495543672,Positive,0.9999868869781494
fiscal stimulus,0.0291351981404639,0.45612345171406,8,0.00142602495543672,Neutral,0.9054205417633057
japan global,0.0291351981404639,0.16169429626240844,8,0.00142602495543672,Neutral,0.9914612770080566
diversification benefit,0.0291351981404639,0.22453411900818576,8,0.00142602495543672,Positive,0.9999997615814209
japanese equity,0.0291351981404639,0.18733208411333097,8,0.00142602495543672,Neutral,0.9998204112052917
last couple,0.0291351981404639,0.0816986154400211,8,0.00142602495543672,Neutral,0.9602123498916626
gain yield,0.0291351981404639,0.44467502610717863,8,0.00142602495543672,Neutral,0.9958316683769226
last couple year,0.0291351981404639,0.2198715646330897,8,0.00142602495543672,Neutral,0.9996253252029419
inflation yield,0.0291351981404639,0.9065002782192704,8,0.00142602495543672,Neutral,0.9997962117195129
inflationary expectation,0.0291351981404639,0.685100548852313,8,0.00142602495543672,Neutral,0.7727752327919006
favor equity,0.0291351981404639,0.14816251068356318,8,0.00142602495543672,Neutral,0.9913568496704102
inflation winter,0.0291351981404639,0.8073499998919138,8,0.00142602495543672,Neutral,0.9864387512207031
fed tightening,0.0291351981404639,0.402953958114382,8,0.00142602495543672,Negative,0.772811233997345
treasury curve,0.0291351981404639,0.5197688480895669,8,0.00142602495543672,Neutral,0.9999901056289673
bad news,0.0291351981404639,0.21058025920454704,8,0.00142602495543672,Negative,0.9999767541885376
barrel gold,0.0291351981404639,0.2234966359811056,8,0.00142602495543672,Neutral,0.9997579455375671
bank policy,0.0291351981404639,0.41819721272994004,8,0.00142602495543672,Neutral,0.9998019337654114
volatile equity,0.0291351981404639,0.2664381012777623,8,0.00142602495543672,Negative,0.5860129594802856
asset price,0.0291351981404639,0.390679383225969,8,0.00142602495543672,Neutral,0.9998904466629028
yield yield curve,0.0291351981404639,0.5302619515227877,8,0.00142602495543672,Neutral,0.9999877214431763
inflation peak,0.0272514015088033,0.8531967659837487,7,0.0012477718360071302,Neutral,0.8720483183860779
bearish equity,0.0260040074825237,0.1699271780162,7,0.0012477718360071302,Neutral,0.7312648296356201
attractive valuation,0.0260040074825237,0.39706888551026276,7,0.0012477718360071302,Positive,1.0
battle covid supply,0.0260040074825237,0.24659638218066268,7,0.0012477718360071302,Neutral,0.9997230172157288
weak china outlier,0.0260040074825237,0.28942331908882557,7,0.0012477718360071302,Negative,0.9999376535415649
volatile bearish equity,0.0260040074825237,0.2546660098041471,7,0.0012477718360071302,Negative,0.9960960745811462
volatile bearish,0.0260040074825237,0.09458792070757366,7,0.0012477718360071302,Negative,0.9997323155403137
weigh gdp,0.0260040074825237,0.6352236025860262,7,0.0012477718360071302,Neutral,0.9632797241210938
valuation worsen,0.0260040074825237,0.4510277557949847,7,0.0012477718360071302,Negative,0.9999619722366333
uncertainty surrounding change,0.0260040074825237,0.3123133101573266,7,0.0012477718360071302,Negative,0.6305744647979736
turn rising inflation,0.0260040074825237,0.8740007665719063,7,0.0012477718360071302,Negative,0.8647872805595398
turn rising,0.0260040074825237,0.31568332550960826,7,0.0012477718360071302,Neutral,0.9763669371604919
weigh gdp main,0.0260040074825237,0.5810094318897292,7,0.0012477718360071302,Neutral,0.9937547445297241
bank inflation,0.0260040074825237,0.8737959948588611,7,0.0012477718360071302,Neutral,0.9641108512878418
asset equity,0.0260040074825237,0.1564997665077753,7,0.0012477718360071302,Neutral,0.999687671661377
although china struggle,0.0260040074825237,0.15335456455152557,7,0.0012477718360071302,Negative,0.9999420642852783
battle covid,0.0260040074825237,0.14009941449225954,7,0.0012477718360071302,Neutral,0.9984877109527588
barrel gold appreciate,0.0260040074825237,0.2311840019419707,7,0.0012477718360071302,Neutral,0.9944220185279846
